day,icao,hour_utc,ticker,p_model,p_market,outcome
2026-07-13,KMDW,17,KXHIGHCHI-26JUL13-B87.5,0.0,0.035,0.0
2026-07-13,KMDW,17,KXHIGHCHI-26JUL13-B93.5,0.5,0.445,0.0
2026-07-13,KMDW,17,KXHIGHCHI-26JUL13-B89.5,0.0535,0.115,0.0
2026-07-13,KMDW,17,KXHIGHCHI-26JUL13-T87,0.0,0.005,0.0
2026-07-13,KMDW,17,KXHIGHCHI-26JUL13-T94,0.065,0.060000000000000005,0.0
2026-07-13,KMDW,17,KXHIGHCHI-26JUL13-B91.5,0.3815,0.365,1.0
2026-07-13,KMDW,19,KXHIGHCHI-26JUL13-B87.5,0.0,0.005,0.0
2026-07-13,KMDW,19,KXHIGHCHI-26JUL13-B93.5,0.4535,0.365,0.0
2026-07-13,KMDW,19,KXHIGHCHI-26JUL13-B89.5,0.0105,0.09,0.0
2026-07-13,KMDW,19,KXHIGHCHI-26JUL13-T87,0.0,0.005,0.0
2026-07-13,KMDW,19,KXHIGHCHI-26JUL13-T94,0.0515,0.025,0.0
2026-07-13,KMDW,19,KXHIGHCHI-26JUL13-B91.5,0.4845,0.565,1.0
2026-07-14,KMDW,15,KXHIGHCHI-26JUL14-B94.5,0.2675,0.165,0.0
2026-07-14,KMDW,15,KXHIGHCHI-26JUL14-B96.5,0.507,0.565,1.0
2026-07-14,KMDW,15,KXHIGHCHI-26JUL14-B98.5,0.115,0.215,0.0
2026-07-14,KMDW,15,KXHIGHCHI-26JUL14-B100.5,0.0035,0.055,0.0
2026-07-14,KMDW,15,KXHIGHCHI-26JUL14-T101,0.0015,0.005,0.0
2026-07-14,KMDW,15,KXHIGHCHI-26JUL14-T94,0.1055,0.04,0.0
2026-07-14,KMDW,17,KXHIGHCHI-26JUL14-B94.5,0.325,0.31,0.0
2026-07-14,KMDW,17,KXHIGHCHI-26JUL14-B96.5,0.468,0.46499999999999997,1.0
2026-07-14,KMDW,17,KXHIGHCHI-26JUL14-B98.5,0.1125,0.1,0.0
2026-07-14,KMDW,17,KXHIGHCHI-26JUL14-B100.5,0.006,0.03,0.0
2026-07-14,KMDW,17,KXHIGHCHI-26JUL14-T101,0.0075,0.005,0.0
2026-07-14,KMDW,17,KXHIGHCHI-26JUL14-T94,0.081,0.095,0.0
2026-07-14,KMDW,19,KXHIGHCHI-26JUL14-B94.5,0.47,0.405,0.0
2026-07-14,KMDW,19,KXHIGHCHI-26JUL14-B96.5,0.4345,0.46499999999999997,1.0
2026-07-14,KMDW,19,KXHIGHCHI-26JUL14-B98.5,0.0855,0.08499999999999999,0.0
2026-07-14,KMDW,19,KXHIGHCHI-26JUL14-B100.5,0.0015,0.025,0.0
2026-07-14,KMDW,19,KXHIGHCHI-26JUL14-T101,0.0085,0.005,0.0
2026-07-14,KMDW,19,KXHIGHCHI-26JUL14-T94,0.0,0.005,0.0
2026-07-15,KMDW,15,KXHIGHCHI-26JUL15-T103,0.0,0.005,0.0
2026-07-15,KMDW,15,KXHIGHCHI-26JUL15-B100.5,0.0055,0.015,0.0
2026-07-15,KMDW,15,KXHIGHCHI-26JUL15-B96.5,0.41,0.42,0.0
2026-07-15,KMDW,15,KXHIGHCHI-26JUL15-B98.5,0.078,0.08499999999999999,0.0
2026-07-15,KMDW,15,KXHIGHCHI-26JUL15-B102.5,0.0,0.005,0.0
2026-07-15,KMDW,15,KXHIGHCHI-26JUL15-T96,0.5065,0.52,1.0
2026-07-15,KMDW,17,KXHIGHCHI-26JUL15-T103,0.0,0.005,0.0
2026-07-15,KMDW,17,KXHIGHCHI-26JUL15-B100.5,0.005,0.005,0.0
2026-07-15,KMDW,17,KXHIGHCHI-26JUL15-B96.5,0.375,0.41000000000000003,0.0
2026-07-15,KMDW,17,KXHIGHCHI-26JUL15-B98.5,0.0575,0.035,0.0
2026-07-15,KMDW,17,KXHIGHCHI-26JUL15-B102.5,0.0,0.005,0.0
2026-07-15,KMDW,17,KXHIGHCHI-26JUL15-T96,0.5625,0.56,1.0
2026-07-15,KMDW,19,KXHIGHCHI-26JUL15-T103,0.0,0.005,0.0
2026-07-15,KMDW,19,KXHIGHCHI-26JUL15-B100.5,0.0,0.005,0.0
2026-07-15,KMDW,19,KXHIGHCHI-26JUL15-B96.5,0.263,0.165,0.0
2026-07-15,KMDW,19,KXHIGHCHI-26JUL15-B98.5,0.0305,0.015,0.0
2026-07-15,KMDW,19,KXHIGHCHI-26JUL15-B102.5,0.0055,0.005,0.0
2026-07-15,KMDW,19,KXHIGHCHI-26JUL15-T96,0.701,0.8,1.0
2026-07-16,KMDW,15,KXHIGHCHI-26JUL16-T99,0.0,0.005,0.0
2026-07-16,KMDW,15,KXHIGHCHI-26JUL16-B92.5,0.1965,0.165,0.0
2026-07-16,KMDW,15,KXHIGHCHI-26JUL16-T92,0.7695,0.765,1.0
2026-07-16,KMDW,15,KXHIGHCHI-26JUL16-B98.5,0.002,0.005,0.0
2026-07-16,KMDW,15,KXHIGHCHI-26JUL16-B96.5,0.0135,0.015,0.0
2026-07-16,KMDW,15,KXHIGHCHI-26JUL16-B94.5,0.0185,0.035,0.0
2026-07-16,KMDW,17,KXHIGHCHI-26JUL16-T99,0.0,0.005,0.0
2026-07-16,KMDW,17,KXHIGHCHI-26JUL16-B92.5,0.2465,0.335,0.0
2026-07-16,KMDW,17,KXHIGHCHI-26JUL16-T92,0.686,0.665,1.0
2026-07-16,KMDW,17,KXHIGHCHI-26JUL16-B96.5,0.009,0.005,0.0
2026-07-16,KMDW,17,KXHIGHCHI-26JUL16-B94.5,0.052,0.025,0.0
2026-07-16,KMDW,19,KXHIGHCHI-26JUL16-T99,0.0,0.005,0.0
2026-07-16,KMDW,19,KXHIGHCHI-26JUL16-B92.5,0.236,0.095,0.0
2026-07-16,KMDW,19,KXHIGHCHI-26JUL16-T92,0.76,0.915,1.0
2026-07-16,KMDW,19,KXHIGHCHI-26JUL16-B98.5,0.003,0.005,0.0
2026-07-16,KMDW,19,KXHIGHCHI-26JUL16-B96.5,0.0,0.005,0.0
2026-07-16,KMDW,19,KXHIGHCHI-26JUL16-B94.5,0.001,0.005,0.0
2026-07-17,KMDW,15,KXHIGHCHI-26JUL17-B91.5,0.3575,0.345,0.0
2026-07-17,KMDW,15,KXHIGHCHI-26JUL17-T89,0.069,0.065,0.0
2026-07-17,KMDW,15,KXHIGHCHI-26JUL17-B89.5,0.299,0.215,0.0
2026-07-17,KMDW,15,KXHIGHCHI-26JUL17-B93.5,0.196,0.305,1.0
2026-07-17,KMDW,15,KXHIGHCHI-26JUL17-T96,0.023,0.005,0.0
2026-07-17,KMDW,15,KXHIGHCHI-26JUL17-B95.5,0.0555,0.10500000000000001,0.0
2026-07-17,KMDW,17,KXHIGHCHI-26JUL17-B91.5,0.3465,0.32,0.0
2026-07-17,KMDW,17,KXHIGHCHI-26JUL17-T89,0.0,0.005,0.0
2026-07-17,KMDW,17,KXHIGHCHI-26JUL17-B89.5,0.175,0.005,0.0
2026-07-17,KMDW,17,KXHIGHCHI-26JUL17-B93.5,0.313,0.515,1.0
2026-07-17,KMDW,17,KXHIGHCHI-26JUL17-T96,0.033,0.015,0.0
2026-07-17,KMDW,17,KXHIGHCHI-26JUL17-B95.5,0.1325,0.125,0.0
2026-07-17,KMDW,19,KXHIGHCHI-26JUL17-B91.5,0.363,0.495,0.0
2026-07-17,KMDW,19,KXHIGHCHI-26JUL17-T89,0.0,0.005,0.0
2026-07-17,KMDW,19,KXHIGHCHI-26JUL17-B89.5,0.0,0.005,0.0
2026-07-17,KMDW,19,KXHIGHCHI-26JUL17-B93.5,0.5905,0.485,1.0
2026-07-17,KMDW,19,KXHIGHCHI-26JUL17-T96,0.0095,0.005,0.0
2026-07-17,KMDW,19,KXHIGHCHI-26JUL17-B95.5,0.037,0.03,0.0
2026-07-18,KMDW,15,KXHIGHCHI-26JUL18-T89,0.393,0.365,0.0
2026-07-18,KMDW,15,KXHIGHCHI-26JUL18-B89.5,0.371,0.405,0.0
2026-07-18,KMDW,15,KXHIGHCHI-26JUL18-B91.5,0.091,0.20500000000000002,1.0
2026-07-18,KMDW,15,KXHIGHCHI-26JUL18-B95.5,0.0345,0.005,0.0
2026-07-18,KMDW,15,KXHIGHCHI-26JUL18-T96,0.029,0.005,0.0
2026-07-18,KMDW,15,KXHIGHCHI-26JUL18-B93.5,0.0815,0.035,0.0
2026-07-18,KMDW,17,KXHIGHCHI-26JUL18-T89,0.3305,0.005,0.0
2026-07-18,KMDW,17,KXHIGHCHI-26JUL18-B89.5,0.36,0.695,0.0
2026-07-18,KMDW,17,KXHIGHCHI-26JUL18-B91.5,0.213,0.215,1.0
2026-07-18,KMDW,17,KXHIGHCHI-26JUL18-B95.5,0.015,0.025,0.0
2026-07-18,KMDW,17,KXHIGHCHI-26JUL18-T96,0.008,0.01,0.0
2026-07-18,KMDW,17,KXHIGHCHI-26JUL18-B93.5,0.0735,0.07500000000000001,0.0
2026-07-18,KMDW,19,KXHIGHCHI-26JUL18-T89,0.2255,0.005,0.0
2026-07-18,KMDW,19,KXHIGHCHI-26JUL18-B89.5,0.5735,0.845,0.0
2026-07-18,KMDW,19,KXHIGHCHI-26JUL18-B91.5,0.194,0.16,1.0
2026-07-18,KMDW,19,KXHIGHCHI-26JUL18-B95.5,0.0,0.005,0.0
2026-07-18,KMDW,19,KXHIGHCHI-26JUL18-T96,0.007,0.005,0.0
2026-07-18,KMDW,19,KXHIGHCHI-26JUL18-B93.5,0.0,0.005,0.0
2026-07-19,KMDW,15,KXHIGHCHI-26JUL19-B84.5,0.014,0.005,0.0
2026-07-19,KMDW,15,KXHIGHCHI-26JUL19-B82.5,0.051,0.07500000000000001,0.0
2026-07-19,KMDW,15,KXHIGHCHI-26JUL19-T85,0.005,0.005,0.0
2026-07-19,KMDW,15,KXHIGHCHI-26JUL19-T78,0.044,0.095,0.0
2026-07-19,KMDW,15,KXHIGHCHI-26JUL19-B78.5,0.4445,0.27,1.0
2026-07-19,KMDW,15,KXHIGHCHI-26JUL19-B80.5,0.4415,0.555,0.0
2026-07-19,KMDW,17,KXHIGHCHI-26JUL19-B84.5,0.004,0.015,0.0
2026-07-19,KMDW,17,KXHIGHCHI-26JUL19-B82.5,0.0425,0.13,0.0
2026-07-19,KMDW,17,KXHIGHCHI-26JUL19-T85,0.0,0.005,0.0
2026-07-19,KMDW,17,KXHIGHCHI-26JUL19-T78,0.097,0.045,0.0
2026-07-19,KMDW,17,KXHIGHCHI-26JUL19-B78.5,0.4555,0.305,1.0
2026-07-19,KMDW,17,KXHIGHCHI-26JUL19-B80.5,0.401,0.555,0.0
2026-07-19,KMDW,19,KXHIGHCHI-26JUL19-B84.5,0.0,0.01,0.0
2026-07-19,KMDW,19,KXHIGHCHI-26JUL19-B82.5,0.019,0.04,0.0
2026-07-19,KMDW,19,KXHIGHCHI-26JUL19-T85,0.0085,0.005,0.0
2026-07-19,KMDW,19,KXHIGHCHI-26JUL19-T78,0.0,0.14500000000000002,0.0
2026-07-19,KMDW,19,KXHIGHCHI-26JUL19-B78.5,0.564,0.645,1.0
2026-07-19,KMDW,19,KXHIGHCHI-26JUL19-B80.5,0.4085,0.20500000000000002,0.0
2026-07-20,KMDW,15,KXHIGHCHI-26JUL20-B85.5,0.0815,0.45,0.0
2026-07-20,KMDW,15,KXHIGHCHI-26JUL20-T90,0.0,0.005,0.0
2026-07-20,KMDW,15,KXHIGHCHI-26JUL20-B83.5,0.365,0.215,0.0
2026-07-20,KMDW,15,KXHIGHCHI-26JUL20-B87.5,0.0195,0.335,0.0
2026-07-20,KMDW,15,KXHIGHCHI-26JUL20-B89.5,0.006,0.035,0.0
2026-07-20,KMDW,15,KXHIGHCHI-26JUL20-T83,0.528,0.025,1.0
2026-07-20,KMDW,17,KXHIGHCHI-26JUL20-B85.5,0.038,0.325,0.0
2026-07-20,KMDW,17,KXHIGHCHI-26JUL20-T90,0.0,0.005,0.0
2026-07-20,KMDW,17,KXHIGHCHI-26JUL20-B83.5,0.3065,0.455,0.0
2026-07-20,KMDW,17,KXHIGHCHI-26JUL20-B87.5,0.0075,0.11499999999999999,0.0
2026-07-20,KMDW,17,KXHIGHCHI-26JUL20-B89.5,0.0005,0.005,0.0
2026-07-20,KMDW,17,KXHIGHCHI-26JUL20-T83,0.6475,0.15000000000000002,1.0
2026-07-20,KMDW,19,KXHIGHCHI-26JUL20-B85.5,0.024,0.12000000000000001,0.0
2026-07-20,KMDW,19,KXHIGHCHI-26JUL20-T90,0.0,0.005,0.0
2026-07-20,KMDW,19,KXHIGHCHI-26JUL20-B83.5,0.175,0.565,0.0
2026-07-20,KMDW,19,KXHIGHCHI-26JUL20-B87.5,0.0075,0.04,0.0
2026-07-20,KMDW,19,KXHIGHCHI-26JUL20-B89.5,0.0,0.005,0.0
2026-07-20,KMDW,19,KXHIGHCHI-26JUL20-T83,0.7935,0.30000000000000004,1.0
2026-07-21,KMDW,15,KXHIGHCHI-26JUL21-B86.5,0.3435,0.425,1.0
2026-07-21,KMDW,15,KXHIGHCHI-26JUL21-B90.5,0.0345,0.025,0.0
2026-07-21,KMDW,15,KXHIGHCHI-26JUL21-B84.5,0.427,0.345,0.0
2026-07-21,KMDW,15,KXHIGHCHI-26JUL21-T84,0.0805,0.055,0.0
2026-07-21,KMDW,15,KXHIGHCHI-26JUL21-T91,0.0225,0.005,0.0
2026-07-21,KMDW,15,KXHIGHCHI-26JUL21-B88.5,0.092,0.155,0.0
2026-07-21,KMDW,17,KXHIGHCHI-26JUL21-B86.5,0.422,0.515,1.0
2026-07-21,KMDW,17,KXHIGHCHI-26JUL21-B90.5,0.0175,0.025,0.0
2026-07-21,KMDW,17,KXHIGHCHI-26JUL21-B84.5,0.459,0.30000000000000004,0.0
2026-07-21,KMDW,17,KXHIGHCHI-26JUL21-T84,0.0,0.005,0.0
2026-07-21,KMDW,17,KXHIGHCHI-26JUL21-T91,0.0075,0.005,0.0
2026-07-21,KMDW,17,KXHIGHCHI-26JUL21-B88.5,0.094,0.20500000000000002,0.0
2026-07-21,KMDW,19,KXHIGHCHI-26JUL21-B86.5,0.571,0.765,1.0
2026-07-21,KMDW,19,KXHIGHCHI-26JUL21-B90.5,0.001,0.01,0.0
2026-07-21,KMDW,19,KXHIGHCHI-26JUL21-B84.5,0.3725,0.005,0.0
2026-07-21,KMDW,19,KXHIGHCHI-26JUL21-T84,0.0,0.005,0.0
2026-07-21,KMDW,19,KXHIGHCHI-26JUL21-T91,0.0075,0.005,0.0
2026-07-21,KMDW,19,KXHIGHCHI-26JUL21-B88.5,0.048,0.225,0.0
2026-07-22,KMDW,15,KXHIGHCHI-26JUL22-B69.5,0.0015,0.025,0.0
2026-07-22,KMDW,15,KXHIGHCHI-26JUL22-B71.5,0.2285,0.195,0.0
2026-07-22,KMDW,15,KXHIGHCHI-26JUL22-B75.5,0.049,0.16999999999999998,0.0
2026-07-22,KMDW,15,KXHIGHCHI-26JUL22-T76,0.012,0.025,0.0
2026-07-22,KMDW,15,KXHIGHCHI-26JUL22-T69,0.0,0.005,0.0
2026-07-22,KMDW,15,KXHIGHCHI-26JUL22-B73.5,0.709,0.545,1.0
2026-07-22,KMDW,17,KXHIGHCHI-26JUL22-B69.5,0.0065,0.005,0.0
2026-07-22,KMDW,17,KXHIGHCHI-26JUL22-B71.5,0.241,0.20500000000000002,0.0
2026-07-22,KMDW,17,KXHIGHCHI-26JUL22-B75.5,0.033,0.15000000000000002,0.0
2026-07-22,KMDW,17,KXHIGHCHI-26JUL22-T76,0.006,0.025,0.0
2026-07-22,KMDW,17,KXHIGHCHI-26JUL22-T69,0.0,0.005,0.0
2026-07-22,KMDW,17,KXHIGHCHI-26JUL22-B73.5,0.7135,0.62,1.0
2026-07-22,KMDW,19,KXHIGHCHI-26JUL22-B69.5,0.0005,0.005,0.0
2026-07-22,KMDW,19,KXHIGHCHI-26JUL22-B71.5,0.32,0.395,0.0
2026-07-22,KMDW,19,KXHIGHCHI-26JUL22-B75.5,0.0225,0.035,0.0
2026-07-22,KMDW,19,KXHIGHCHI-26JUL22-T76,0.0045,0.005,0.0
2026-07-22,KMDW,19,KXHIGHCHI-26JUL22-T69,0.0,0.005,0.0
2026-07-22,KMDW,19,KXHIGHCHI-26JUL22-B73.5,0.6525,0.5700000000000001,1.0
2026-07-23,KMDW,15,KXHIGHCHI-26JUL23-B82.5,0.004,0.03,0.0
2026-07-23,KMDW,15,KXHIGHCHI-26JUL23-T76,0.01,0.035,0.0
2026-07-23,KMDW,15,KXHIGHCHI-26JUL23-B80.5,0.0155,0.19,0.0
2026-07-23,KMDW,15,KXHIGHCHI-26JUL23-B76.5,0.3125,0.22999999999999998,1.0
2026-07-23,KMDW,15,KXHIGHCHI-26JUL23-B78.5,0.655,0.555,0.0
2026-07-23,KMDW,15,KXHIGHCHI-26JUL23-T83,0.003,0.025,0.0
2026-07-23,KMDW,17,KXHIGHCHI-26JUL23-B82.5,0.002,0.025,0.0
2026-07-23,KMDW,17,KXHIGHCHI-26JUL23-T76,0.0045,0.025,0.0
2026-07-23,KMDW,17,KXHIGHCHI-26JUL23-B80.5,0.012,0.11499999999999999,0.0
2026-07-23,KMDW,17,KXHIGHCHI-26JUL23-B76.5,0.2875,0.185,1.0
2026-07-23,KMDW,17,KXHIGHCHI-26JUL23-B78.5,0.6915,0.635,0.0
2026-07-23,KMDW,17,KXHIGHCHI-26JUL23-T83,0.0025,0.005,0.0
2026-07-23,KMDW,19,KXHIGHCHI-26JUL23-B82.5,0.0,0.015,0.0
2026-07-23,KMDW,19,KXHIGHCHI-26JUL23-T76,0.0,0.005,0.0
2026-07-23,KMDW,19,KXHIGHCHI-26JUL23-B80.5,0.005,0.08499999999999999,0.0
2026-07-23,KMDW,19,KXHIGHCHI-26JUL23-B76.5,0.3685,0.20500000000000002,1.0
2026-07-23,KMDW,19,KXHIGHCHI-26JUL23-B78.5,0.625,0.7,0.0
2026-07-23,KMDW,19,KXHIGHCHI-26JUL23-T83,0.0015,0.005,0.0
2026-07-24,KMDW,15,KXHIGHCHI-26JUL24-B80.5,0.376,0.52,0.0
2026-07-24,KMDW,15,KXHIGHCHI-26JUL24-B78.5,0.471,0.32,1.0
2026-07-24,KMDW,15,KXHIGHCHI-26JUL24-B82.5,0.041,0.055,0.0
2026-07-24,KMDW,15,KXHIGHCHI-26JUL24-T85,0.0,0.005,0.0
2026-07-24,KMDW,15,KXHIGHCHI-26JUL24-T78,0.1075,0.08,0.0
2026-07-24,KMDW,15,KXHIGHCHI-26JUL24-B84.5,0.0045,0.025,0.0
2026-07-24,KMDW,17,KXHIGHCHI-26JUL24-B80.5,0.457,0.53,0.0
2026-07-24,KMDW,17,KXHIGHCHI-26JUL24-B78.5,0.438,0.365,1.0
2026-07-24,KMDW,17,KXHIGHCHI-26JUL24-B82.5,0.09,0.055,0.0
2026-07-24,KMDW,17,KXHIGHCHI-26JUL24-T85,0.0055,0.005,0.0
2026-07-24,KMDW,17,KXHIGHCHI-26JUL24-T78,0.0,0.045,0.0
2026-07-24,KMDW,17,KXHIGHCHI-26JUL24-B84.5,0.0095,0.015,0.0
2026-07-24,KMDW,19,KXHIGHCHI-26JUL24-B80.5,0.4045,0.66,0.0
2026-07-24,KMDW,19,KXHIGHCHI-26JUL24-B78.5,0.573,0.3,1.0
2026-07-24,KMDW,19,KXHIGHCHI-26JUL24-B82.5,0.014,0.045,0.0
2026-07-24,KMDW,19,KXHIGHCHI-26JUL24-T85,0.0085,0.005,0.0
2026-07-24,KMDW,19,KXHIGHCHI-26JUL24-T78,0.0,0.005,0.0
2026-07-24,KMDW,19,KXHIGHCHI-26JUL24-B84.5,0.0,0.015,0.0
2026-07-25,KMDW,15,KXHIGHCHI-26JUL25-B82.5,0.1025,0.1,0.0
2026-07-25,KMDW,15,KXHIGHCHI-26JUL25-B86.5,0.005,0.005,0.0
2026-07-25,KMDW,15,KXHIGHCHI-26JUL25-B80.5,0.3135,0.435,0.0
2026-07-25,KMDW,15,KXHIGHCHI-26JUL25-T87,0.0,0.005,0.0
2026-07-25,KMDW,15,KXHIGHCHI-26JUL25-T80,0.5455,0.41000000000000003,1.0
2026-07-25,KMDW,15,KXHIGHCHI-26JUL25-B84.5,0.0335,0.025,0.0
2026-07-25,KMDW,17,KXHIGHCHI-26JUL25-B82.5,0.051,0.085,0.0
2026-07-25,KMDW,17,KXHIGHCHI-26JUL25-B86.5,0.0,0.01,0.0
2026-07-25,KMDW,17,KXHIGHCHI-26JUL25-B80.5,0.15,0.47,0.0
2026-07-25,KMDW,17,KXHIGHCHI-26JUL25-T87,0.0,0.005,0.0
2026-07-25,KMDW,17,KXHIGHCHI-26JUL25-T80,0.787,0.41500000000000004,1.0
2026-07-25,KMDW,17,KXHIGHCHI-26JUL25-B84.5,0.012,0.03,0.0
2026-07-25,KMDW,19,KXHIGHCHI-26JUL25-B82.5,0.026,0.04,0.0
2026-07-25,KMDW,19,KXHIGHCHI-26JUL25-B86.5,0.0105,0.005,0.0
2026-07-25,KMDW,19,KXHIGHCHI-26JUL25-B80.5,0.1535,0.325,0.0
2026-07-25,KMDW,19,KXHIGHCHI-26JUL25-T87,0.0,0.005,0.0
2026-07-25,KMDW,19,KXHIGHCHI-26JUL25-T80,0.809,0.635,1.0
2026-07-25,KMDW,19,KXHIGHCHI-26JUL25-B84.5,0.001,0.005,0.0
2026-07-26,KMDW,15,KXHIGHCHI-26JUL26-B93.5,0.0545,0.045,0.0
2026-07-26,KMDW,15,KXHIGHCHI-26JUL26-B89.5,0.4385,0.445,0.0
2026-07-26,KMDW,15,KXHIGHCHI-26JUL26-B91.5,0.2905,0.385,1.0
2026-07-26,KMDW,15,KXHIGHCHI-26JUL26-T89,0.2155,0.135,0.0
2026-07-26,KMDW,15,KXHIGHCHI-26JUL26-T96,0.0,0.005,0.0
2026-07-26,KMDW,15,KXHIGHCHI-26JUL26-B95.5,0.001,0.005,0.0
2026-07-26,KMDW,17,KXHIGHCHI-26JUL26-B93.5,0.0535,0.035,0.0
2026-07-26,KMDW,17,KXHIGHCHI-26JUL26-B89.5,0.4285,0.5700000000000001,0.0
2026-07-26,KMDW,17,KXHIGHCHI-26JUL26-B91.5,0.472,0.315,1.0
2026-07-26,KMDW,17,KXHIGHCHI-26JUL26-T89,0.03,0.11499999999999999,0.0
2026-07-26,KMDW,17,KXHIGHCHI-26JUL26-T96,0.0,0.005,0.0
2026-07-26,KMDW,17,KXHIGHCHI-26JUL26-B95.5,0.016,0.005,0.0
2026-07-26,KMDW,19,KXHIGHCHI-26JUL26-B93.5,0.022,0.025,0.0
2026-07-26,KMDW,19,KXHIGHCHI-26JUL26-B89.5,0.552,0.47,0.0
2026-07-26,KMDW,19,KXHIGHCHI-26JUL26-B91.5,0.3865,0.46499999999999997,1.0
2026-07-26,KMDW,19,KXHIGHCHI-26JUL26-T89,0.027,0.005,0.0
2026-07-26,KMDW,19,KXHIGHCHI-26JUL26-T96,0.0,0.005,0.0
2026-07-26,KMDW,19,KXHIGHCHI-26JUL26-B95.5,0.0125,0.005,0.0
2026-07-27,KMDW,15,KXHIGHCHI-26JUL27-B96.5,0.0195,0.035,0.0
2026-07-27,KMDW,15,KXHIGHCHI-26JUL27-B90.5,0.256,0.31,0.0
2026-07-27,KMDW,15,KXHIGHCHI-26JUL27-T90,0.3675,0.355,1.0
2026-07-27,KMDW,15,KXHIGHCHI-26JUL27-T97,0.0,0.04,0.0
2026-07-27,KMDW,15,KXHIGHCHI-26JUL27-B92.5,0.2715,0.21000000000000002,0.0
2026-07-27,KMDW,15,KXHIGHCHI-26JUL27-B94.5,0.0855,0.07500000000000001,0.0
2026-07-27,KMDW,17,KXHIGHCHI-26JUL27-B96.5,0.0,0.005,0.0
2026-07-27,KMDW,17,KXHIGHCHI-26JUL27-B90.5,0.5665,0.21000000000000002,0.0
2026-07-27,KMDW,17,KXHIGHCHI-26JUL27-T90,0.3855,0.685,1.0
2026-07-27,KMDW,17,KXHIGHCHI-26JUL27-T97,0.0,0.005,0.0
2026-07-27,KMDW,17,KXHIGHCHI-26JUL27-B92.5,0.0315,0.065,0.0
2026-07-27,KMDW,17,KXHIGHCHI-26JUL27-B94.5,0.0165,0.025,0.0
2026-07-27,KMDW,19,KXHIGHCHI-26JUL27-B96.5,0.0,0.005,0.0
2026-07-27,KMDW,19,KXHIGHCHI-26JUL27-B90.5,0.2565,0.035,0.0
2026-07-27,KMDW,19,KXHIGHCHI-26JUL27-T90,0.73,0.955,1.0
2026-07-27,KMDW,19,KXHIGHCHI-26JUL27-T97,0.0,0.005,0.0
2026-07-27,KMDW,19,KXHIGHCHI-26JUL27-B92.5,0.0,0.015,0.0
2026-07-27,KMDW,19,KXHIGHCHI-26JUL27-B94.5,0.0135,0.005,0.0
2026-07-28,KMDW,15,KXHIGHCHI-26JUL28-T75,0.0,0.005,0.0
2026-07-28,KMDW,15,KXHIGHCHI-26JUL28-B75.5,0.016,0.36,0.0
2026-07-28,KMDW,15,KXHIGHCHI-26JUL28-B81.5,0.0255,0.035,0.0
2026-07-28,KMDW,15,KXHIGHCHI-26JUL28-B79.5,0.4245,0.255,1.0
2026-07-28,KMDW,15,KXHIGHCHI-26JUL28-B77.5,0.5295,0.355,0.0
2026-07-28,KMDW,15,KXHIGHCHI-26JUL28-T82,0.0045,0.015,0.0
2026-07-28,KMDW,17,KXHIGHCHI-26JUL28-T75,0.0,0.005,0.0
2026-07-28,KMDW,17,KXHIGHCHI-26JUL28-B75.5,0.0075,0.375,0.0
2026-07-28,KMDW,17,KXHIGHCHI-26JUL28-B81.5,0.017,0.045,0.0
2026-07-28,KMDW,17,KXHIGHCHI-26JUL28-B79.5,0.4665,0.13,1.0
2026-07-28,KMDW,17,KXHIGHCHI-26JUL28-B77.5,0.5055,0.455,0.0
2026-07-28,KMDW,17,KXHIGHCHI-26JUL28-T82,0.0035,0.005,0.0
2026-07-28,KMDW,19,KXHIGHCHI-26JUL28-T75,0.0,0.005,0.0
2026-07-28,KMDW,19,KXHIGHCHI-26JUL28-B75.5,0.0,0.005,0.0
2026-07-28,KMDW,19,KXHIGHCHI-26JUL28-B81.5,0.016,0.11499999999999999,0.0
2026-07-28,KMDW,19,KXHIGHCHI-26JUL28-B79.5,0.664,0.775,1.0
2026-07-28,KMDW,19,KXHIGHCHI-26JUL28-B77.5,0.313,0.11499999999999999,0.0
2026-07-28,KMDW,19,KXHIGHCHI-26JUL28-T82,0.007,0.005,0.0
2026-07-29,KMDW,15,KXHIGHCHI-26JUL29-T87,0.0,0.005,0.0
2026-07-29,KMDW,15,KXHIGHCHI-26JUL29-B84.5,0.0035,0.005,0.0
2026-07-29,KMDW,15,KXHIGHCHI-26JUL29-B86.5,0.0,0.005,0.0
2026-07-29,KMDW,15,KXHIGHCHI-26JUL29-B82.5,0.0095,0.03,0.0
2026-07-29,KMDW,15,KXHIGHCHI-26JUL29-B80.5,0.7205,0.4,1.0
2026-07-29,KMDW,15,KXHIGHCHI-26JUL29-T80,0.2665,0.595,0.0
2026-07-29,KMDW,17,KXHIGHCHI-26JUL29-T87,0.0,0.005,0.0
2026-07-29,KMDW,17,KXHIGHCHI-26JUL29-B84.5,0.005,0.005,0.0
2026-07-29,KMDW,17,KXHIGHCHI-26JUL29-B86.5,0.0,0.005,0.0
2026-07-29,KMDW,17,KXHIGHCHI-26JUL29-B82.5,0.0045,0.02,0.0
2026-07-29,KMDW,17,KXHIGHCHI-26JUL29-B80.5,0.6945,0.185,1.0
2026-07-29,KMDW,17,KXHIGHCHI-26JUL29-T80,0.296,0.79,0.0
2026-07-29,KMDW,19,KXHIGHCHI-26JUL29-T87,0.0,0.005,0.0
2026-07-29,KMDW,19,KXHIGHCHI-26JUL29-B84.5,0.0,0.005,0.0
